Данные прогрева незащищенной стальной контрукции
""
Режим пожара: Стандартный
ПТМ: 4.8
""
Время, с;Тв, С;Тст, С
4374;974;970.2654103675225
4375;974;970.3008465396922
4376;975;970.3362742378231
4377;975;970.3716934660033
4378;975;970.4071042283185
4379;975;970.4425065288513
4380;975;970.477900371681
4381;975;970.5132857608842
4382;975;970.5486627005346
4383;975;970.5840311947027
4384;975;970.619391247456
4385;975;970.6547428628594
4386;975;970.6900860449746
4387;975;970.7254207978601
4388;975;970.7607471255719
4389;975;970.7960650321629
4390;975;970.8313745216831
4391;975;970.8666755981792
4392;975;970.9019682656954
4393;975;970.9372525282727
4394;975;970.9725283899493
4395;975;971.0077958547604
4396;975;971.0430549267383
4397;975;971.0783056099121
4398;975;971.1135479083086
4399;975;971.1487818259511
4400;975;971.1840073668602
4401;975;971.2192245350536
4402;975;971.2544333345461
4403;975;971.2896337693494
4404;975;971.3248258434726
4405;976;971.3600095609215
4406;976;971.3951849256994
4407;976;971.4303519418065
4408;976;971.4655106132402
4409;976;971.500660943995
4410;976;971.535802938062
4411;976;971.5709365994303
4412;976;971.6060619320856
4413;976;971.6411789400106
4414;976;971.6762876271855
4415;976;971.7113879975873
4416;976;971.7464800551904
4417;976;971.781563803966
4418;976;971.8166392478829
4419;976;971.8517063909064
4420;976;971.8867652369995
4421;976;971.9218157901221
4422;976;971.9568580542311
4423;976;971.9918920332811
4424;976;972.0269177312232
4425;976;972.0619351520058
4426;976;972.096944299575
4427;976;972.1319451778731
4428;976;972.1669377908404
4429;976;972.2019221424139
4430;976;972.2368982365278
4431;976;972.271866077114
4432;976;972.3068256681008
4433;976;972.341777013414
4434;977;972.3767201169767
4435;977;972.411654982709
4436;977;972.4465816145284
4437;977;972.4815000163494
4438;977;972.5164101920836
4439;977;972.5513121456399
4440;977;972.5862058809246
4441;977;972.6210914018409
4442;977;972.6559687122892
4443;977;972.6908378161672
4444;977;972.72569871737
4445;977;972.7605514197896
4446;977;972.7953959273152
4447;977;972.8302322438333
4448;977;972.8650603732276
4449;977;972.8998803193792
4450;977;972.9346920861665
4451;977;972.9694956774645
4452;977;973.0042910971458
4453;977;973.0390783490805
4454;977;973.0738574371355
4455;977;973.1086283651753
4456;977;973.1433911370611
4457;977;973.1781457566519
4458;977;973.2128922278036
4459;977;973.2476305543696
4460;977;973.2823607402004
4461;977;973.3170827891436
4462;977;973.3517967050443
4463;977;973.3865024917447
4464;978;973.4212001530843
4465;978;973.4558896929
4466;978;973.4905711150257
4467;978;973.5252444232926
4468;978;973.5599096215294
4469;978;973.594566713562
4470;978;973.6292157032133
4471;978;973.6638565943038
4472;978;973.698489390651
4473;978;973.73311409607
4474;978;973.7677307143731
4475;978;973.8023392493697
4476;978;973.8369397048664
4477;978;973.8715320846675
4478;978;973.9061163925742
4479;978;973.9406926323854
4480;978;973.9752608078968
4481;978;974.0098209229018
4482;978;974.0443729811909
4483;978;974.078916986552
4484;978;974.1134529427704
4485;978;974.1479808536285
4486;978;974.1825007229061
4487;978;974.2170125543801
4488;978;974.2515163518251
4489;978;974.2860121190129
4490;978;974.3204998597125
4491;978;974.3549795776905
4492;978;974.3894512767104
4493;978;974.4239149605332
4494;979;974.4583706329176
4495;979;974.4928182976191
4496;979;974.5272579583909
4497;979;974.5616896189833
4498;979;974.5961132831442
4499;979;974.6305289546185
4500;979;974.6649366371489
4501;979;974.699336334475
4502;979;974.7337280503341
4503;979;974.7681117884606
4504;979;974.8024875525864
4505;979;974.8368553464406
4506;979;974.87121517375
4507;979;974.9055670382384
4508;979;974.9399109436272
4509;979;974.9742468936352
4510;979;975.0085748919782
4511;979;975.0428949423701
4512;979;975.0772070485214
4513;979;975.1115112141404
4514;979;975.1458074429327
4515;979;975.1800957386013
4516;979;975.2143761048465
4517;979;975.248648545366
4518;979;975.2829130638552
4519;979;975.3171696640065
4520;979;975.3514183495099
4521;979;975.3856591240526
4522;979;975.4198919913194
4523;979;975.4541169549927
4524;980;975.4883340187519
4525;980;975.5225431862739
4526;980;975.5567444612332
4527;980;975.5909378473016
4528;980;975.6251233481482
4529;980;975.65930096744
4530;980;975.6934707088408
4531;980;975.727632576012
4532;980;975.7617865726127
4533;980;975.7959327022991
4534;980;975.8300709687251
4535;980;975.864201375542
4536;980;975.8983239263985
4537;980;975.9324386249405
4538;980;975.9665454748115
4539;980;976.0006444796527
4540;980;976.0347356431025
4541;980;976.0688189687967
4542;980;976.1028944603686
4543;980;976.1369621214492
4544;980;976.1710219556664
4545;980;976.2050739666463
4546;980;976.2391181580119
4547;980;976.2731545333838
4548;980;976.3071830963802
4549;980;976.3412038506165
4550;980;976.3752167997059
4551;980;976.4092219472589
4552;980;976.4432192968832
4553;980;976.4772088521845
4554;980;976.5111906167658
4555;981;976.5451645942276
4556;981;976.5791307881677
4557;981;976.6130892021815
4558;981;976.6470398398619
4559;981;976.6809827047994
4560;981;976.7149178005816
4561;981;976.748845130794
4562;981;976.7827646990197
4563;981;976.8166765088388
4564;981;976.8505805638292
4565;981;976.8844768675665
4566;981;976.9183654236235
4567;981;976.9522462355706
4568;981;976.9861193069758
4569;981;977.0199846414043
4570;981;977.0538422424195
4571;981;977.0876921135814
4572;981;977.1215342584483
4573;981;977.1553686805755
4574;981;977.1891953835163
4575;981;977.2230143708211
4576;981;977.2568256460384
4577;981;977.2906292127134
4578;981;977.3244250743894
4579;981;977.3582132346071
4580;981;977.3919936969048
4581;981;977.4257664648185
4582;981;977.4595315418812
4583;981;977.4932889316242
4584;981;977.5270386375757
4585;982;977.5607806632618
4586;982;977.5945150122061
4587;982;977.6282416879296
4588;982;977.6619606939512
4589;982;977.6956720337869
4590;982;977.7293757109505
4591;982;977.7630717289535
4592;982;977.7967600913048
4593;982;977.830440801511
4594;982;977.864113863076
4595;982;977.8977792795017
4596;982;977.9314370542872
4597;982;977.9650871909294
4598;982;977.9987296929226
4599;982;978.0323645637586
4600;982;978.0659918069273
4601;982;978.0996114259158
4602;982;978.1332234242088
4603;982;978.1668278052887
4604;982;978.2004245726353
4605;982;978.2340137297263
4606;982;978.2675952800366
4607;982;978.3011692270393
4608;982;978.3347355742044
4609;982;978.3682943250001
4610;982;978.4018454828918
4611;982;978.4353890513426
4612;982;978.4689250338135
4613;982;978.5024534337629
4614;982;978.5359742546466
4615;982;978.5694874999185
4616;983;978.6029931730297
4617;983;978.6364912774293
4618;983;978.6699818165634
4619;983;978.7034647938765
4620;983;978.7369402128102
4621;983;978.770408076804
4622;983;978.8038683892948
4623;983;978.8373211537175
4624;983;978.8707663735042
4625;983;978.9042040520849
4626;983;978.9376341928873
4627;983;978.9710567993366
4628;983;979.0044718748557
4629;983;979.037879422865
4630;983;979.0712794467829
4631;983;979.1046719500252
4632;983;979.1380569360056
4633;983;979.1714344081349
4634;983;979.2048043698223
4635;983;979.2381668244741
4636;983;979.2715217754944
4637;983;979.3048692262851
4638;983;979.3382091802457
4639;983;979.3715416407733
4640;983;979.4048666112631
4641;983;979.4381840951071
4642;983;979.4714940956958
4643;983;979.504796616417
4644;983;979.5380916606564
4645;983;979.5713792317972
4646;983;979.6046593332203
4647;984;979.6379319683042
4648;984;979.6711971404254
4649;984;979.7044548529577
4650;984;979.7377051092731
4651;984;979.7709479127407
4652;984;979.8041832667277
4653;984;979.8374111745991
4654;984;979.8706316397172
4655;984;979.9038446654424
4656;984;979.9370502551324
4657;984;979.9702484121431
4658;984;980.0034391398276
4659;984;980.036622441537
4660;984;980.0697983206201
4661;984;980.1029667804235
4662;984;980.1361278242912
4663;984;980.1692814555654
4664;984;980.2024276775855
4665;984;980.2355664936892
4666;984;980.2686979072114
4667;984;980.301821921485
4668;984;980.3349385398406
4669;984;980.3680477656064
4670;984;980.4011496021087
4671;984;980.4342440526711
4672;984;980.4673311206152
4673;984;980.5004108092603
4674;984;980.5334831219234
4675;984;980.5665480619191
4676;984;980.5996056325603
4677;984;980.632655837157
4678;985;980.6656986790172
4679;985;980.6987341614467
4680;985;980.7317622877492
4681;985;980.7647830612259
4682;985;980.7977964851759
4683;985;980.8308025628962
4684;985;980.8638012976812
4685;985;980.8967926928233
4686;985;980.9297767516125
4687;985;980.9627534773367
4688;985;980.9957228732819
4689;985;981.0286849427314
4690;985;981.0616396889664
4691;985;981.0945871152658
4692;985;981.1275272249063
4693;985;981.1604600211629
4694;985;981.1933855073075
4695;985;981.2263036866107
4696;985;981.25921456234
4697;985;981.2921181377617
4698;985;981.3250144161389
4699;985;981.357903400733
4700;985;981.390785094803
4701;985;981.4236595016062
4702;985;981.4565266243969
4703;985;981.489386466428
4704;985;981.5222390309498
4705;985;981.5550843212102
4706;985;981.5879223404554
4707;985;981.6207530919289
4708;985;981.6535765788726
4709;986;981.6863928045257
4710;986;981.7192017721254
4711;986;981.7520034849069
4712;986;981.7847979461028
4713;986;981.817585158944
4714;986;981.850365126659
4715;986;981.883137852474
4716;986;981.9159033396134
4717;986;981.948661591299
4718;986;981.9814126107506
4719;986;982.014156401186
4720;986;982.0468929658207
4721;986;982.079622307868
4722;986;982.112344430539
4723;986;982.145059337043
4724;986;982.1777670305867
4725;986;982.2104675143746
4726;986;982.2431607916096
4727;986;982.275846865492
4728;986;982.3085257392202
4729;986;982.3411974159901
4730;986;982.373861898996
4731;986;982.4065191914294
4732;986;982.4391692964803
4733;986;982.4718122173363
4734;986;982.5044479571825
4735;986;982.5370765192024
4736;986;982.5696979065774
4737;986;982.6023121224862
4738;986;982.6349191701058
4739;986;982.6675190526112
4740;986;982.7001117731747
4741;987;982.7326973349673
4742;987;982.765275741157
4743;987;982.7978469949103
4744;987;982.8304110993915
4745;987;982.8629680577626
4746;987;982.8955178731835
4747;987;982.928060548812
4748;987;982.9605960878039
4749;987;982.993124493313
4750;987;983.0256457684907
4751;987;983.0581599164864
4752;987;983.0906669404474
4753;987;983.1231668435191
4754;987;983.1556596288444
4755;987;983.1881452995647
4756;987;983.2206238588185
4757;987;983.253095309743
4758;987;983.2855596554728
4759;987;983.3180168991407
4760;987;983.3504670438772
4761;987;983.3829100928108
4762;987;983.4153460490679
4763;987;983.4477749157729
4764;987;983.4801966960481
4765;987;983.5126113930137
4766;987;983.5450190097879
4767;987;983.5774195494864
4768;987;983.6098130152236
4769;987;983.6421994101111
4770;987;983.6745787372588
4771;987;983.7069509997746
4772;987;983.739316200764
4773;988;983.7716743433309
4774;988;983.8040254305768
4775;988;983.8363694656009
4776;988;983.8687064515011
4777;988;983.9010363913726
4778;988;983.9333592883088
4779;988;983.9656751454011
4780;988;983.9979839657385
4781;988;984.0302857524084
4782;988;984.062580508496
4783;988;984.0948682370845
4784;988;984.1271489412547
4785;988;984.1594226240859
4786;988;984.191689288655
4787;988;984.223948938037
4788;988;984.2562015753049
4789;988;984.2884472035296
4790;988;984.3206858257797
4791;988;984.3529174451223
4792;988;984.3851420646222
4793;988;984.4173596873422
4794;988;984.4495703163429
4795;988;984.4817739546834
4796;988;984.5139706054201
4797;988;984.5461602716077
4798;988;984.5783429562991
4799;988;984.6105186625448
4800;988;984.6426873933935
4801;988;984.674849151892
4802;988;984.7070039410846
4803;988;984.7391517640142
4804;988;984.7712926237214
4805;989;984.8034265232448
4806;989;984.8355534656209
4807;989;984.8676734538847
4808;989;984.8997864910684
4809;989;984.9318925802029
4810;989;984.9639917243167
4811;989;984.9960839264363
4812;989;985.0281691895866
4813;989;985.0602475167902
4814;989;985.0923189110677
4815;989;985.1243833754377
4816;989;985.1564409129171
4817;989;985.1884915265205
4818;989;985.2205352192605
4819;989;985.252571994148
4820;989;985.2846018541918
4821;989;985.3166248023988
4822;989;985.3486408417737
4823;989;985.3806499753191
4824;989;985.4126522060362
4825;989;985.4446475369239
4826;989;985.476635970979
4827;989;985.5086175111967
4828;989;985.5405921605698
4829;989;985.5725599220893
4830;989;985.6045207987445
4831;989;985.6364747935224
4832;989;985.6684219094082
4833;989;985.700362149385
4834;989;985.7322955164343
4835;989;985.7642220135353
4836;989;985.7961416436656
4837;990;985.8280544098002
4838;990;985.8599603149128
4839;990;985.8918593619749
4840;990;985.9237515539562
4841;990;985.9556368938242
4842;990;985.9875153845446
4843;990;986.0193870290814
4844;990;986.051251830396
4845;990;986.0831097914486
4846;990;986.1149609151971
4847;990;986.1468052045975
4848;990;986.178642662604
4849;990;986.2104732921687
4850;990;986.2422970962418
4851;990;986.2741140777716
4852;990;986.3059242397046
4853;990;986.3377275849853
4854;990;986.369524116556
4855;990;986.4013138373575
4856;990;986.4330967503286
4857;990;986.4648728584061
4858;990;986.4966421645249
4859;990;986.5284046716179
4860;990;986.5601603826162
4861;990;986.5919093004491
4862;990;986.6236514280436
4863;990;986.6553867683251
4864;990;986.6871153242173
4865;990;986.7188370986416
4866;990;986.7505520945176
4867;990;986.7822603147631
4868;990;986.813961762294
4869;991;986.8456564400242
4870;991;986.8773443508658
4871;991;986.9090254977291
4872;991;986.9406998835223
4873;991;986.9723675111518
4874;991;987.0040283835219
4875;991;987.0356825035356
4876;991;987.0673298740935
4877;991;987.0989704980943
4878;991;987.1306043784352
4879;991;987.1622315180114
4880;991;987.1938519197158
4881;991;987.2254655864401
4882;991;987.2570725210737
4883;991;987.288672726504
4884;991;987.3202662056171
4885;991;987.3518529612966
4886;991;987.3834329964245
4887;991;987.4150063138811
4888;991;987.4465729165447
4889;991;987.4781328072916
4890;991;987.5096859889964
4891;991;987.5412324645317
4892;991;987.5727722367685
4893;991;987.6043053085757
4894;991;987.6358316828205
4895;991;987.6673513623682
4896;991;987.6988643500822
4897;991;987.730370648824
4898;991;987.7618702614534
4899;991;987.7933631908284
4900;991;987.8248494398049
4901;991;987.856329011237
4902;992;987.8878019079773
4903;992;987.9192681328761
4904;992;987.9507276887823
4905;992;987.9821805785427
4906;992;988.0136268050023
4907;992;988.0450663710044
4908;992;988.07649927939
4909;992;988.1079255329989
4910;992;988.1393451346687
4911;992;988.1707580872353
4912;992;988.2021643935327
4913;992;988.2335640563933
4914;992;988.2649570786473
4915;992;988.2963434631233
4916;992;988.3277232126482
4917;992;988.3590963300467
4918;992;988.3904628181419
4919;992;988.4218226797555
4920;992;988.4531759177066
4921;992;988.4845225348131
4922;992;988.5158625338909
4923;992;988.5471959177539
4924;992;988.5785226892144
4925;992;988.6098428510829
4926;992;988.6411564061682
4927;992;988.6724633572769
4928;992;988.7037637072142
4929;992;988.7350574587833
4930;992;988.7663446147858
4931;992;988.797625178021
4932;992;988.828899151287
4933;992;988.8601665373801
4934;992;988.8914273390942
4935;993;988.9226815592222
4936;993;988.9539292005543
4937;993;988.9851702658798
4938;993;989.0164047579858
4939;993;989.0476326796575
4940;993;989.0788540336785
4941;993;989.1100688228307
4942;993;989.1412770498941
4943;993;989.172478717647
4944;993;989.2036738288657
4945;993;989.234862386325
4946;993;989.2660443927975
4947;993;989.2972198510549
4948;993;989.3283887638663
4949;993;989.3595511339993
4950;993;989.3907069642196
4951;993;989.4218562572914
4952;993;989.452999015977
4953;993;989.4841352430369
4954;993;989.51526494123
4955;993;989.5463881133135
4956;993;989.5775047620423
4957;993;989.60861489017
4958;993;989.6397185004485
4959;993;989.6708155956278
4960;993;989.701906178456
4961;993;989.7329902516799
4962;993;989.7640678180439
4963;993;989.7951388802915
4964;993;989.8262034411634
4965;993;989.8572615033995
4966;993;989.8883130697375
4967;993;989.9193581429133
4968;994;989.9503967256614
4969;994;989.9814288207144
4970;994;990.012454430803
4971;994;990.0434735586564
4972;994;990.0744862070017
4973;994;990.1054923785646
4974;994;990.1364920760693
4975;994;990.1674853022378
4976;994;990.1984720597904
4977;994;990.2294523514461
4978;994;990.2604261799215
4979;994;990.2913935479321
4980;994;990.3223544581915
4981;994;990.3533089134114
4982;994;990.3842569163019
4983;994;990.4151984695714
4984;994;990.4461335759265
4985;994;990.4770622380724
4986;994;990.5079844587124
4987;994;990.5389002405477
4988;994;990.5698095862783
4989;994;990.6007124986022
4990;994;990.631608980216
4991;994;990.6624990338144
4992;994;990.6933826620902
4993;994;990.7242598677349
4994;994;990.7551306534378
4995;994;990.7859950218872
4996;994;990.8168529757688
4997;994;990.8477045177676
4998;994;990.8785496505661
4999;994;990.9093883768455
5000;994;990.9402206992852
5001;995;990.9710466205629
5002;995;991.0018661433546
5003;995;991.0326792703349
5004;995;991.0634860041762
5005;995;991.0942863475495
5006;995;991.1250803031242
5007;995;991.1558678735678
5008;995;991.1866490615464
5009;995;991.2174238697241
5010;995;991.2481923007635
5011;995;991.2789543573253
5012;995;991.3097100420691
5013;995;991.3404593576522
5014;995;991.3712023067305
5015;995;991.4019388919583
5016;995;991.4326691159879
5017;995;991.4633929814702
5018;995;991.4941104910545
5019;995;991.5248216473883
5020;995;991.5555264531174
5021;995;991.5862249108861
5022;995;991.616917023337
5023;995;991.6476027931108
5024;995;991.6782822228467
5025;995;991.7089553151825
5026;995;991.739622072754
5027;995;991.7702824981952
5028;995;991.8009365941391
5029;995;991.8315843632163
5030;995;991.8622258080563
5031;995;991.8928609312868
5032;995;991.9234897355336
5033;995;991.9541122234211
5034;995;991.9847283975721
5035;996;992.0153382606077
5036;996;992.045941815147
5037;996;992.076539063808
5038;996;992.1071300092069
5039;996;992.1377146539583
5040;996;992.1682930006748
5041;996;992.1988650519677
5042;996;992.2294308104467
5043;996;992.2599902787199
5044;996;992.2905434593933
5045;996;992.3210903550719
5046;996;992.3516309683584
5047;996;992.3821653018547
5048;996;992.4126933581604
5049;996;992.4432151398737
5050;996;992.4737306495911
5051;996;992.5042398899077
5052;996;992.5347428634168
5053;996;992.56523957271
5054;996;992.5957300203775
5055;996;992.6262142090077
5056;996;992.6566921411877
5057;996;992.6871638195025
5058;996;992.7176292465358
5059;996;992.7480884248698
5060;996;992.7785413570848
5061;996;992.8089880457596
5062;996;992.8394284934714
5063;996;992.8698627027957
5064;996;992.9002906763067
5065;996;992.9307124165766
5066;996;992.9611279261765
5067;996;992.9915372076753
5068;996;993.0219402636408
5069;997;993.0523370966389
5070;997;993.082727709234
5071;997;993.1131121039889
5072;997;993.1434902834649
5073;997;993.1738622502214
5074;997;993.2042280068167
5075;997;993.2345875558071
5076;997;993.2649408997474
5077;997;993.295288041191
5078;997;993.3256289826895
5079;997;993.3559637267931
5080;997;993.3862922760502
5081;997;993.4166146330078
5082;997;993.4469308002112
5083;997;993.4772407802043
5084;997;993.5075445755292
5085;997;993.5378421887265
5086;997;993.5681336223354
5087;997;993.5984188788932
5088;997;993.6286979609358
5089;997;993.6589708709976
5090;997;993.6892376116114
5091;997;993.7194981853083
5092;997;993.749752594618
5093;997;993.7800008420686
5094;997;993.8102429301864
5095;997;993.8404788614966
5096;997;993.8707086385225
5097;997;993.9009322637858
5098;997;993.9311497398066
5099;997;993.961361069104
5100;997;993.9915662541948
5101;997;994.0217652975948
5102;997;994.051958201818
5103;998;994.0821449693767
5104;998;994.112325602782
5105;998;994.1425001045432
5106;998;994.1726684771681
5107;998;994.2028307231631
5108;998;994.2329868450327
5109;998;994.2631368452803
5110;998;994.2932807264074
5111;998;994.3234184909143
5112;998;994.3535501412994
5113;998;994.3836756800597
5114;998;994.4137951096907
5115;998;994.4439084326864
5116;998;994.4740156515393
5117;998;994.50411676874
5118;998;994.5342117867781
5119;998;994.5643007081412
5120;998;994.5943835353157
5121;998;994.6244602707864
5122;998;994.6545309170363
5123;998;994.6845954765472
5124;998;994.7146539517994
5125;998;994.7447063452712
5126;998;994.7747526594401
5127;998;994.8047928967815
5128;998;994.8348270597694
5129;998;994.8648551508766
5130;998;994.8948771725738
5131;998;994.9248931273307
5132;998;994.9549030176154
5133;998;994.9849068458941
5134;998;995.0149046146321
5135;998;995.0448963262927
5136;998;995.0748819833377
5137;999;995.1048615882278
5138;999;995.1348351434217
5139;999;995.1648026513769
5140;999;995.1947641145496
5141;999;995.2247195353939
5142;999;995.2546689163628
5143;999;995.2846122599076
5144;999;995.3145495684782
5145;999;995.3444808445231
5146;999;995.3744060904892
5147;999;995.4043253088219
5148;999;995.4342385019652
5149;999;995.4641456723614
5150;999;995.4940468224513
5151;999;995.5239419546747
5152;999;995.5538310714692
5153;999;995.5837141752713
5154;999;995.6135912685161
5155;999;995.643462353637
5156;999;995.6733274330661
5157;999;995.7031865092338
5158;999;995.733039584569
5159;999;995.7628866614994
5160;999;995.792727742451
5161;999;995.8225628298485
5162;999;995.8523919261147
5163;999;995.8822150336714
5164;999;995.9120321549387
5165;999;995.9418432923353
5166;999;995.9716484482785
5167;999;996.0014476251838
5168;999;996.0312408254656
5169;999;996.0610280515366
5170;999;996.0908093058081
5171;1000;996.12058459069
5172;1000;996.1503539085907
5173;1000;996.1801172619168
5174;1000;996.2098746530742
5175;1000;996.2396260844664
5176;1000;996.2693715584962
5177;1000;996.2991110775647
5178;1000;996.3288446440713
5179;1000;996.3585722604143
5180;1000;996.3882939289904
5181;1000;996.4180096521945
5182;1000;996.4477194324206
5183;1000;996.4774232720611
5184;1000;996.5071211735067
5185;1000;996.536813139147
5186;1000;996.5664991713697
5187;1000;996.5961792725616
5188;1000;996.6258534451074
5189;1000;996.655521691391
5190;1000;996.6851840137942
5191;1000;996.7148404146983
5192;1000;996.7444908964821
5193;1000;996.7741354615237
5194;1000;996.8037741121993
5195;1000;996.8334068508839
5196;1000;996.8630336799511
5197;1000;996.8926546017728
5198;1000;996.9222696187198
5199;1000;996.9518787331615
5200;1000;996.9814819474652
5201;1000;997.0110792639975
5202;1000;997.0406706851234
5203;1000;997.0702562132062
5204;1000;997.0998358506081
5205;1000;997.1294095996896
5206;1001;997.1589774628101
5207;1001;997.188539442327
5208;1001;997.218095540597
5209;1001;997.2476457599748
5210;1001;997.2771901028141
5211;1001;997.3067285714667
5212;1001;997.3362611682835
5213;1001;997.3657878956135
5214;1001;997.3953087558048
5215;1001;997.4248237512036
5216;1001;997.4543328841548
5217;1001;997.4838361570023
5218;1001;997.513333572088
5219;1001;997.5428251317528
5220;1001;997.5723108383359
5221;1001;997.6017906941752
5222;1001;997.6312647016073
5223;1001;997.6607328629673
5224;1001;997.690195180589
5225;1001;997.7196516568044
5226;1001;997.7491022939448
5227;1001;997.7785470943395
5228;1001;997.8079860603166
5229;1001;997.8374191942028
5230;1001;997.8668464983232
5231;1001;997.8962679750018
5232;1001;997.9256836265613
5233;1001;997.9550934553226
5234;1001;997.9844974636055
5235;1001;998.0138956537282
5236;1001;998.0432880280077
5237;1001;998.0726745887594
5238;1001;998.1020553382975
5239;1001;998.1314302789349
5240;1001;998.1607994129827
5241;1002;998.190162742751
5242;1002;998.2195202705484
5243;1002;998.248871998682
5244;1002;998.2782179294577
5245;1002;998.3075580651798
5246;1002;998.3368924081515
5247;1002;998.3662209606744
5248;1002;998.3955437250488
5249;1002;998.4248607035736
5250;1002;998.4541718985463
5251;1002;998.4834773122632
5252;1002;998.5127769470189
5253;1002;998.542070805107
5254;1002;998.5713588888193
5255;1002;998.6006412004465
5256;1002;998.6299177422779
5257;1002;998.6591885166017
5258;1002;998.6884535257043
5259;1002;998.7177127718708
5260;1002;998.7469662573849
5261;1002;998.7762139845292
5262;1002;998.8054559555849
5263;1002;998.8346921728316
5264;1002;998.8639226385478
5265;1002;998.8931473550103
5266;1002;998.922366324495
5267;1002;998.951579549276
5268;1002;998.980787031626
5269;1002;999.009988773817
5270;1002;999.0391847781191
5271;1002;999.0683750468011
5272;1002;999.0975595821303
5273;1002;999.1267383863733
5274;1002;999.1559114617946
5275;1002;999.1850788106578
5276;1003;999.2142404352251
5277;1003;999.2433963377568
5278;1003;999.2725465205128
5279;1003;999.3016909857511
5280;1003;999.3308297357282
5281;1003;999.3599627726996
5282;1003;999.3890900989193
5283;1003;999.4182117166399
5284;1003;999.447327628113
5285;1003;999.4764378355885
5286;1003;999.505542341315
5287;1003;999.5346411475402
5288;1003;999.5637342565099
5289;1003;999.5928216704685
5290;1003;999.6219033916595
5291;1003;999.650979422325
5292;1003;999.6800497647057
5293;1003;999.7091144210408
5294;1003;999.7381733935683
5295;1003;999.767226684525
5296;1003;999.7962742961463
5297;1003;999.8253162306662
5298;1003;999.8543524903173
5299;1003;999.883383077331
5300;1003;999.9124079939374
5301;1003;999.9414272423653
5302;1003;999.970440824842
5303;1003;999.9994487435936
5304;1003;1000.0284510008448
5305;1003;1000.0574475988192
5306;1003;1000.086438539739
5307;1003;1000.1154238258248
5308;1003;1000.1444034592962
5309;1003;1000.1733774423715
5310;1003;1000.2023457772675
5311;1004;1000.2313084661998
5312;1004;1000.2602655113826
5313;1004;1000.2892169150289
5314;1004;1000.3181626793503
5315;1004;1000.3471028065571
5316;1004;1000.3760372988586
5317;1004;1000.4049661584622
5318;1004;1000.4338893875745
5319;1004;1000.4628069884004
5320;1004;1000.491718963144
5321;1004;1000.5206253140075
5322;1004;1000.5495260431921
5323;1004;1000.578421152898
5324;1004;1000.6073106453239
5325;1004;1000.6361945226668
5326;1004;1000.6650727871227
5327;1004;1000.6939454408864
5328;1004;1000.7228124861515
5329;1004;1000.75167392511
5330;1004;1000.7805297599527
5331;1004;1000.8093799928693
5332;1004;1000.8382246260478
5333;1004;1000.8670636616753
5334;1004;1000.8958971019376
5335;1004;1000.924724949019
5336;1004;1000.9535472051027
5337;1004;1000.9823638723703
5338;1004;1001.0111749530026
5339;1004;1001.0399804491788
5340;1004;1001.0687803630767
5341;1004;1001.0975746968732
5342;1004;1001.1263634527436
5343;1004;1001.1551466328619
5344;1004;1001.1839242394012
5345;1004;1001.2126962745331
5346;1004;1001.2414627404278
5347;1005;1001.2702236392543
5348;1005;1001.2989789731803
5349;1005;1001.3277287443725
5350;1005;1001.356472954996
5351;1005;1001.3852116072146
5352;1005;1001.4139447031912
5353;1005;1001.4426722450871
5354;1005;1001.4713942350625
5355;1005;1001.5001106752761
5356;1005;1001.5288215678859
5357;1005;1001.5575269150477
5358;1005;1001.5862267189168
5359;1005;1001.6149209816472
5360;1005;1001.6436097053913
5361;1005;1001.6722928923004
5362;1005;1001.7009705445244
5363;1005;1001.7296426642122
5364;1005;1001.7583092535112
5365;1005;1001.7869703145677
5366;1005;1001.8156258495269
5367;1005;1001.8442758605322
5368;1005;1001.8729203497262
5369;1005;1001.9015593192503
5370;1005;1001.9301927712443
5371;1005;1001.958820707847
5372;1005;1001.987443131196
5373;1005;1002.0160600434272
5374;1005;1002.0446714466759
5375;1005;1002.0732773430757
5376;1005;1002.101877734759
5377;1005;1002.1304726238573
5378;1005;1002.1590620125005
5379;1005;1002.1876459028172
5380;1005;1002.216224296935
5381;1005;1002.2447971969802
5382;1005;1002.2733646050779
5383;1006;1002.3019265233518
5384;1006;1002.3304829539245
5385;1006;1002.3590338989172
5386;1006;1002.3875793604502
5387;1006;1002.4161193406421
5388;1006;1002.4446538416107
5389;1006;1002.4731828654724
5390;1006;1002.5017064143422
5391;1006;1002.5302244903339
5392;1006;1002.5587370955604
5393;1006;1002.5872442321333
5394;1006;1002.6157459021626
5395;1006;1002.6442421077572
5396;1006;1002.6727328510251
5397;1006;1002.7012181340726
5398;1006;1002.7296979590053
5399;1006;1002.758172327927
""
ПТМ - приведенная толщина метала, мм
Тв - температура среды
Тст - температура элемента
